Name,ID,Content,Comments,Retweet,Likes,ImageURL,VideoURL,TweetURL
 🎄 🐀 🎄,jeauxhan,literally every single person within those years are gen z lmaoalso 2002????? Really? TWO THOUSAND and TWO? You’re saying that 16/17 year olds are somehow inbetween gen z or millenials? Cut the malarky! https://twitter.com/INDIEWASHERE/status/1196841967398862858 …,1,,13,,,https://twitter.com/jeauxhan/status/1197246283095908355
David Malitz,malitzd,Has Gen Z discovered Operation Ivy yet? If not - hey Gen Z check out Operation Ivy you'll dig 'em,1,,13,,,https://twitter.com/malitzd/status/1197241536762789889
Marty Fields,Martyfields,If you were born after 2006 you are a Gen Z. If you were born after 2000 you are a Millennial. If you were born after 1980 you are a Gen Y. If you were born after 1970 you are a Gen X. If you were born  before 1970 apparently you are an imbecile.,20,18,148,,,https://twitter.com/Martyfields/status/1197241155731083264
levi,leviwrfl,I accidentally called a TikTok a Vine and a gen z said ok boomer..... I—,1,9,167,,,https://twitter.com/leviwrfl/status/1197240891360137218
Shaad D'Souza,shaaddsouza,seeing discourse about how lizzo’s grammys sweep is indicative of some kind of “generational shift” but i’ve never actually heard a gen z person express any kind of interest in lizzo whatsoever,4,3,60,,,https://twitter.com/shaaddsouza/status/1197238405978980353
johnny,evangellionnn,if you were born before 1996 you are a millennialif you were born after 2005 you are gen zif you were born in between then you are an evangelion pilot. get in the robot,28,430,1.4K,,,https://twitter.com/evangellionnn/status/1197233220728893449
LendingPoint,LendingPoint,Gen Z is turning around credit: Survey of NearPrime borrowers finds Gen Z FICO scores higher than Millennials & Gen X: https://buff.ly/347uiXk  ...#GenZ #Fico #NearPrime #Fintech #Millennials #Credit #Financepic.twitter.com/2184nLTNec,,3,8,https://pbs.twimg.com/media/EJ1o0BHXkAA064h.jpg,,https://twitter.com/LendingPoint/status/1197228320942907394
goonie,gguksluver,not to sound like a gen z but where does one even buy a newspaper???,34,8,193,,,https://twitter.com/gguksluver/status/1197207267487051776
thelibrarywhiteboard,thecircdesk,"Millenials, Gen X, and Gen Z outnumber baby boomers. If you vote, you win. And then guess who the politicians start pandering to. Register to vote. Today. https://mocsyncorgs.utc.edu/event/4946379 pic.twitter.com/EoyfO36nQO",,17,60,https://pbs.twimg.com/media/EJ1PY1eXUAE4ANN.jpg,,https://twitter.com/thecircdesk/status/1197200366863101959
Adweek,Adweek,Exclusive | New Snapchat data shows that Gen Z plans to shop big this Black Friday and Cyber Monday: https://nytv.to/y3kaN pic.twitter.com/3F8oGrsjdd,,8,10,https://pbs.twimg.com/media/EJ1DAF-XYAAEcOY.png,,https://twitter.com/Adweek/status/1197192173697024002
Bill Mitchell,mitchellvii,I have a question for the noisy Trump critics with 50 followers.Where have you been for the past 5 years? You are just now becoming engaged?Admit it. You are just a bot-account slaved to some Gen Z moonbat living in his parents basement harassing #MAGA for Soros pot money.,42,155,396,,,https://twitter.com/mitchellvii/status/1197161265136832512
Rickdy Vanduwin,RickdyVanduwin,"Gen Z are tweeting ""gonna tell my kids..."" as if they have balls to raise kids",,9,20,,,https://twitter.com/RickdyVanduwin/status/1197155092928970753
Sarah  🧚🏼‍♀️,velosarahptor,"I love Gen Z.They’re gonna change the world. They’re gonna do what Millennials were too busy (working multiple jobs just to eat) to do. They’re gonna take it from the boomers by wrenching it from their gnarled selfish hands. 4 for you, Gen Z. You go, Gen Z.",,1,5,,,https://twitter.com/velosarahptor/status/1197139554349801472
finn !,PHlLLIE,just saw a tweet that if ur birth year is over 2002 then youre in gen z but i Know i aint in the same gen as the fortnite dance children i Know i am not,17,20,213,,,https://twitter.com/PHlLLIE/status/1197116100527427584
Tin,Tin2Condes,"Dear Parents of a Gen Z teen,#3. Harsh words like ""Wala kang kwenta"" or ""Pabigat"" shreds your child's heart apart. Even if you don't mean it, it hurts them, it sticks with them, and worst they are defined by them. Please be careful with your words.",,27,68,,,https://twitter.com/Tin2Condes/status/1197106168977473536
��𝓹𝓹𝓵𝓮 𝓟𝓪𝔂 𝓑𝓮𝓮𝓼𝓵𝓮𝔂,elliemaybeesley,Boomer: “How is anyone supposed to make a joke in this PC culture ?!”Gen Z: .... pic.twitter.com/6NROvusdwl,,5,44,https://pbs.twimg.com/media/EJz4pRUW4AE3MJe.jpghttps://pbs.twimg.com/media/EJz4pZHXkAASYWc.jpghttps://pbs.twimg.com/media/EJz4pZBXkAAw-lF.jpghttps://pbs.twimg.com/media/EJz4pZDW4AERgLu.jpg,,https://twitter.com/elliemaybeesley/status/1197104996237676544
Jack Pitt-Brooke,JackPittBrooke,"The one thing we know about Mourinho from the last few years he can't really get through to modern millennial/Gen Z players. So why trust him with the rebuild Spurs will need next year and the year after, bringing the next generation through?",6,11,51,,,https://twitter.com/JackPittBrooke/status/1197089285645721600
 👣  🌏  💫 Paul Dutton  🌳  🦅  🐾,pauldutton1968,"Gen X are working beyond 65 years of age. By the time we get to Gen Z they’ll be working til they’re over 80 yrs of age.Won’t own a home, will be saddled with their parents debts, be living in caves & there’ll be no more children.LNP economic & environmental managers.",5,20,86,,,https://twitter.com/pauldutton1968/status/1197082432874221568
noa,yaegrs,if you were born before 1996 you are a millennialif you were born after 2005 you are gen zif you were born in between then you probably are a fucking weeb,2.6K,39K,146K,,,https://twitter.com/yaegrs/status/1197078634223357952
mal,mjoInirsteve,bro so many tweets about millennials/gen z and everyone seems to think millennials stop at ‘96 and gen z is after ‘05 so how are u catergorising those born in 1997-2004 ???? huh ???? explain urselves,,1,14,,,https://twitter.com/mjoInirsteve/status/1197053997900800000
jason@calacanis.com,Jason,Legendary @youtube Vlogger @Casey shares why he values authenticity when creating content and why he believes the Gen Z & Millennial content consumption differs from older generations Filmed in April 2019Watch the full episode : https://bit.ly/37ljOpx pic.twitter.com/Fc3MQFxDeV,5,1,44,,https://twitter.com/i/videos/1197029428842422277?embed_source=facebook,https://twitter.com/Jason/status/1197029428842422277
adam.the.creator,AdamPadilla,Millennials invented eating ass but gen Z perfected it pic.twitter.com/rCjHnIaFgk,2,25,149,https://pbs.twimg.com/media/EJydLmhWkAAXi4k.jpg,,https://twitter.com/AdamPadilla/status/1197004427967770625
��𝚊𝚗𝚍𝚢 𝚌𝚕𝚊𝚞𝚜𝚎,floweritachi,if you were born before 1996 you are a millennialif you were born after 2005 you are gen zif you were born in between then you are an honorary member of the akatsuki,23,391,996,,,https://twitter.com/floweritachi/status/1196964686195019777
finest kind (2090),pauIschani,bisexuals  gen z  bisexual gen z  film twitter  lgbtq+ gen z  anyone thirsting over zendaya and/or timothee  watching dune when it’s out in cinemas december 2020,,,5,,,https://twitter.com/pauIschani/status/1196949034306560000
Roslyn Mickens,RoslynMickens,"***MIC CHECK*** HEY ADOS Fam, please follow my nephew from Generation Z who is EDUCATING other Gen Z on ADOS @r_etann He is going to show his GREATNESS with our guidance.",13,41,118,,,https://twitter.com/RoslynMickens/status/1196926409903661063
Joey ⚡️,joeygllghr,Gen Z dating is just making duets to eachothers tiktoks,2,11,193,,,https://twitter.com/joeygllghr/status/1196921963026866177
3GCT,BarrysChins,"Daughter: What do they call the generation before Boomers?Me: Dead.D: That's not nice.M: I'm Gen X. We're bitter arseholes. The middle child. Every generation past and future has fucked us over.D: Have you stopped taking your medication, dad?M: Shutup, Gen Z.",4,14,71,,,https://twitter.com/BarrysChins/status/1196920978699276288
Gwen Snyder is uncivil,gwensnyderPHL,"Taunt and provoke and gaslight, taunt and provoke and gaslight.That's textbook /b/ trolling, and putting that tactic to work in service of racism and misogyny is the defining hallmark of Millennial/Gen z digital nazi culture, from Proud Boys to Atomwaffen. /25",1,13,95,,,https://twitter.com/gwensnyderPHL/status/1196918089042014209
Hootsuite,hootsuite,2020 social media trends are coming in full force  Tune into our webinar on December 11th @ 11am to discover how to navigate: Private vs public customer engagement Gen Z and TikTok Performance-driven marketing Register now: http://ow.ly/w5CN50xepUk pic.twitter.com/FHtt7j3Fql,4,56,141,,https://twitter.com/i/videos/1196907299337637889?embed_source=facebook,https://twitter.com/hootsuite/status/1196907299337637889
Gwen Snyder is uncivil,gwensnyderPHL,"So what we've got is a millennial/Gen Z digital nazi movement that's largely rejected the street/militia/prison-style organizing that senior extremist researchers were trained to investigate, that's anonymized and thus largely immune to CVE-style intervention./ 5",1,13,114,,,https://twitter.com/gwensnyderPHL/status/1196905489621291008
Gwen Snyder is uncivil,gwensnyderPHL,"Millennial/Gen Z white supremacy is highly, highly digital. You think the avocado toast likes ""ok boomer""?I legitimately thought ""ok boomer"" was a nazi phrase for a month, it was that a common slam of old school Stormfront-crowd nazis that the new wave considered outmoded. /4",1,12,121,,,https://twitter.com/gwensnyderPHL/status/1196905488329400321
Leslie Mac,LeslieMac,"Y'all know Gen Z means everyone older than them when they say ""OK BOOMER"" right? Boomers, Gen X, Xennials, Millennials. ALL of us. It's a great and timely joke, it's been so funny watching the people most up in arms about it be the same ppl Gen Z are talking about LMAO.",,6,48,,,https://twitter.com/LeslieMac/status/1196895205225619457
hashbrown,ashby_brown,Cringing at the fact that I get lumped in with Gen Z when I am definitely just a Gen Z cusp. pic.twitter.com/zE9kgdaPIw,1,,16,,https://twitter.com/i/videos/1196893176520433664?embed_source=facebook,https://twitter.com/ashby_brown/status/1196893176520433664
Shohini Gupta,shohinigupta,The irony of me saying “I actually love retail” in a gen z video is not lost on me but check out @DormRoomFund company Wayv and their “Demystifying Gen Z” video series w @Adweek !https://www.adweek.com/brand-marketing/demystifying-gen-z-do-they-like-the-retail-experience/ …,2,,12,,,https://twitter.com/shohinigupta/status/1196863554550296576
Woke Capital,WokeCapital,"""Forget fat bonuses and fun perks; a 'just' job is what the millennial and Gen Z workforce wants.""This is how you know you're dealing with a religion. Here's our religious justification for why your standard of living must decrease. Eat the bugs. Live in the pod. Take a pay cut pic.twitter.com/zlk9VvPLsI",3,15,67,https://pbs.twimg.com/media/EJwGPxDW4AAHN33.jpg,,https://twitter.com/WokeCapital/status/1196838477469536257
elle ♡,whisperluvs,"hi, im v new to nsfw twt how does this work hhh. let's be friends!!!! — lovely— — gen z— she/her— switch (sub+)— bisexual— hard + soft kinks— kinda v needy? :c plsrt/like to be mutuals ♡ pic.twitter.com/0UVz5dFUYS",1,10,30,https://pbs.twimg.com/media/EJv5ewiU8AADUmq.jpghttps://pbs.twimg.com/media/EJv5fChU0AAWllO.jpg,,https://twitter.com/whisperluvs/status/1196824440153100288
Leels 🇨🇦,LeelsGames,"Idk what's worse, boomers referring to gen Z as millennials or gen Z calling millennials boomers.",5,2,12,,,https://twitter.com/LeelsGames/status/1196822190597038080
Christelle Oyiri,crystallmess,Somebody said « Die Lit » by Playboi Carti was shoegaze for Gen Z !,3,9,56,,,https://twitter.com/crystallmess/status/1196817219969339393
Reuters,Reuters,MTV launches 2020 '+1thevote' campaign to mobilize Millennials and Gen Z https://www.reuters.com/article/us-usa-elections-mtv-idUSKBN1XT1OM?taid=5dd40a5f288b7c000126eff0&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter …pic.twitter.com/uZozsBYBRY,3,10,26,https://pbs.twimg.com/media/EJvu4TRWsAA-OpB.jpg,,https://twitter.com/Reuters/status/1196812779279339520
 🍚 🥓 🥬,tokyowhistles,im a gen z myself and this just . the gen ziest gen z thing ever https://twitter.com/jaeminhd/status/1196671640555229184 …,2,1,5,,,https://twitter.com/tokyowhistles/status/1196812662073524224
 🦅 🥞frybread power 🥞 🦅,RandiFoorDalton,"Now that millennials & gen z are entering the work force, most of us literally can't buy a house/raise kids/retire at the ""respectable"" ages because we can't afford it. Watch this change the very fabric of what we used to know as ""family"". It's already changing drastically.(7/?)",,5,55,,,https://twitter.com/RandiFoorDalton/status/1196811351676669953
dayana,producerknj,my gen z children.....protect https://twitter.com/jaeminhd/status/1196671640555229184 …,,141,643,,,https://twitter.com/producerknj/status/1196806255186268160
Cool Christmas  🎅🏿 🎄,CoolChris_1,"Can somebody help me out with this?I'm confused about all this baby boomer, Gen Z, Gen x stuffAll I know is I'm too old to be a millennial I was born in 1977, which one am I?",55,8,62,,,https://twitter.com/CoolChris_1/status/1196799138479910912
KaiFraz,kaifraz4048,"I'm not a ""BOOMER"", I'm Gen Z! ...hehe...gen ""Z"" and my name's ""Kai""I was destined to love Dragon Ball",5,,32,,,https://twitter.com/kaifraz4048/status/1196798887488565249
Jenni with an I,secretbee2,#AdviceForBoomers behave or Gen Z will yeet your wheelchairs into traffic. #JustSayinpic.twitter.com/HnJP21byCQ,64,143,1.1K,,https://twitter.com/i/videos/1196790399949529088?embed_source=facebook,https://twitter.com/secretbee2/status/1196790399949529088
UG,UgwunnaEjikem,"If you can't afford T-fare to & fro a man's house, just stay in your house or invite him over.If he gives you fine, but you definitely aren't entitled to it...Creating a fuss cos a man didn't give you T-fare is lunacy so y'all please don't carry such gen Z behavior into 2020.",18,172,336,,,https://twitter.com/UgwunnaEjikem/status/1196749406353186816
Tommy Williams,TommyASC91,NEW ARTICLE on @BejayMulenga entrepreneurial journey from selling sweets in school to helping Fortune 500 companies engage with Gen Z https://www.forbes.com/sites/tommywilliams1/2019/11/19/meet-bejay-mulenga-24-year-old-entrepreneur-helping-fortune-500-companies-engage-with-gen-z/ … via @forbes,1,22,48,,,https://twitter.com/TommyASC91/status/1196728667717672961
